pmid,gene,year,title
25511709,PAX6,2015,From genes to folds: a review of cortical gyrification theory.
25511709,TBR2,2015,From genes to folds: a review of cortical gyrification theory.
25511709,TRNP1,2015,From genes to folds: a review of cortical gyrification theory.
25511709,ARHGAP11B,2015,From genes to folds: a review of cortical gyrification theory.
25511709,SOX2,2015,From genes to folds: a review of cortical gyrification theory.
25511709,NESTIN,2015,From genes to folds: a review of cortical gyrification theory.
25511709,WNT3A,2015,From genes to folds: a review of cortical gyrification theory.
25511709,HOPX,2015,From genes to folds: a review of cortical gyrification theory.
25511709,PTEN,2015,From genes to folds: a review of cortical gyrification theory.
25511709,ASPM,2015,From genes to folds: a review of cortical gyrification theory.
25511709,CUX1,2015,From genes to folds: a review of cortical gyrification theory.
25511709,FEZF2,2015,From genes to folds: a review of cortical gyrification theory.
25511709,ID4,2015,From genes to folds: a review of cortical gyrification theory.
25511709,NES,2015,From genes to folds: a review of cortical gyrification theory.
22114084,PAX6,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,TBR2,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,TRNP1,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,ARHGAP11B,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,SOX2,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,NESTIN,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,WNT3A,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,HOPX,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,PTEN,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,ASPM,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,CUX1,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,FEZF2,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,ID4,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
22114084,NES,2012,Abundant occurrence of basal radial glia in the subventricular zone of embryonic neocortex of a liss
20575059,PAX6,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,TBR2,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,TRNP1,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,ARHGAP11B,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,SOX2,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,NESTIN,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,WNT3A,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,HOPX,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,PTEN,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,ASPM,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,CUX1,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,FEZF2,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,ID4,2010,Molecular analysis of neocortical layer structure in the ferret.
20575059,NES,2010,Molecular analysis of neocortical layer structure in the ferret.
18075251,PAX6,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,TBR2,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,TRNP1,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,ARHGAP11B,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,SOX2,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,NESTIN,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,WNT3A,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,HOPX,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,PTEN,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,ASPM,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,CUX1,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,FEZF2,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,ID4,2008,Role of intermediate progenitor cells in cerebral cortex development.
18075251,NES,2008,Role of intermediate progenitor cells in cerebral cortex development.
41124410,FGFR2,2025,Morphoanatomical aspects of stem cuttings of Selenicereus setaceus (Salm-Dyck) A. Berger ex Werderm.
41124148,FGFR2,2025,Neural mechanisms underlying reward processing and social cognition: A replication study with a Japa
41123808,FGFR2,2025,Tactile learning and memory deficits following cigarette and e-cigarette exposure: neural alteration
41123769,FGFR2,2025,Accidental insulin-induced hypoglycemia in nondiabetic dogs.
41123450,FGFR2,2025,Phosphoproteomic identification of Mos-MAPK targets in meiotic cell cycle and asymmetric oocyte divi
41123387,FGFR2,2025,A Novel MRI Scoring System for Brain Injury After Pediatric Out-of-Hospital Cardiac Arrest: A Two-Ce
41123225,FGFR2,2025,Brain-Behavior Relationships: A Neurobiological Model of Group Hate.
41123168,FGFR2,2025,Pain Perception of Dual-Modal Noxious Stimuli Under the Attentional Prompt.
41122434,FGFR2,2025,Biological markers of treatment response to serotonergic psychedelic therapies: a systematic review.
41122088,FGFR2,2025,Glutamine Metabolite Ratios are Related to Thwarted Belongingness and Perceived Burdensomeness: Prel
41122075,FGFR2,2025,Perinatal hardship and infant neurodevelopment: insights from a global pandemic.
41121980,FGFR2,2025,Quantifying subpercent nuclear TDP-43 loss in cells and ALS cortex using junction-specific cryptic e
41121740,FGFR2,2025,Emotion Regulation in the Preadolescent Brain and the Role of Individual Temperamental Differences.
41121295,FGFR2,2025,SorCS3 suppresses adrenocortical carcinoma progression by enhancing IGF2R-mediated endocytic traffic
41121098,FGFR2,2025,Differential oxido-reductive activities of aged garlic extract and S-allyl-cysteine in genetically m
41120996,FGFR2,2025,Corticosteroids for sepsis and septic shock: a meta-analysis of 18 RCTs with dose-stratified and flu
41120735,FGFR2,2025,Neuropharmacology of halogenated DMT analogs: psychoplastogenic and antidepressant properties of 5-B
41120183,FGFR2,2025,Real-world effectiveness of antibiotics in addition to oral corticosteroids for managing asthma exac
41118387,FGFR2,2025,Neural oscillations and top-down connectivity are modulated by object-scene congruency.
41118386,FGFR2,2025,Individuals with mild stress levels had higher sensitivity to the social tactile stroking: an fMRI s
41118355,FGFR2,2025,Cortical γ-oscillations implement basic language operations: Evidence from electroencephalography in
41118233,FGFR2,2025,Asymmetric cortical projections to striatal direct and indirect pathways distinctly control actions.
41118216,FGFR2,2025,From retinotopic to ordinal coding: Dissecting the cortical stages of visual word recognition.
41117923,FGFR2,2025,Beta to low-gamma rhythmic brain stimulation over primary motor cortex and supplementary motor area 
41117867,FGFR2,2025,Minocycline inhibits microglial activation and mitigates compulsive and anxiety-like behaviors induc
41117805,FGFR2,2025,Behavioral versus electrophysiological cortical auditory change detection in pure tones and spectral
41117403,FGFR2,2025,Extinction of Heroin Seeking Does Not Require the Infralimbic Cortex or Its Projections to the Nucle
41117295,FGFR2,2025,Impairment in re-learning of olfactory behaviors in mice expressing intracellular amyloid-β protein 
41117217,FGFR2,2025,3D directional tuning in the orofacial sensorimotor cortex during natural feeding and drinking.
41116769,FGFR2,2025,The Relationship Between Bone Quality and Biomechanical Strength of All-Suture Anchors Utilized in R
41116441,FGFR2,2025,Synaptic shot noise triggers fast and slow global oscillations in balanced neural networks.
41116298,FGFR2,2025,Multilevel Resting-State Dysfunctional Connectivity in People With Autism Spectrum Disorder: A Syste
41116133,FGFR2,2025,"Secretagogin in the Central Nervous System of the Gecko, Hemidactylus leschenaultii."
41116115,FGFR2,2025,A lateral hypothalamic neuronal population expressing leptin receptors counteracts anxiety to enable
41115904,FGFR2,2025,Entorhinal grid-like codes for visual space during memory formation.
41115879,FGFR2,2025,Thalamocortical hodology to personalize electrical stimulation for focal epilepsy.
41115871,FGFR2,2025,Development of VEP-based biomarkers to assess plasticity states.
41115790,FGFR2,2025,Noninvasive Brain Stimulation Protects Cognitive Impairment in i.c.v. STZ-Injected Rats: Role of Adu
41114930,FGFR2,2025,Mother-Child Neurophysiological Synchrony Moderates the Relation Between Maternal Affect Experiences
41114929,FGFR2,2025,Self-Assembled Dictamni Cortex Nanoparticles Ameliorate Psoriasis by Epigenetic Modulation of HSP90A
41113663,FGFR2,2025,Neural correlates underlying high-frequency stimulation-induced secondary hyperalgesia in humans.
41113441,FGFR2,2025,Street dancing enhances cognitive reserve in young females: an fNIRS study.
41113152,FGFR2,2025,Bubble Perfusion Brain Slice Culture with Single-Droplet Stimulus Delivery in a 3D Printed Microflui
41112968,FGFR2,2025,Eigenmodes of the deep unconscious: the neuropsychology of Jungian archetypes and psychedelic experi
41112198,FGFR2,2025,Allosteric Modulation of Cannabinoid Type 1 Receptor by ZCZ011: Integration of In Vitro Pharmacology
41111571,FGFR2,2025,Role of metallothionein 3 in diabetic nephropathy via interplay with HIF-1α.
41110852,FGFR2,2025,Effects of ageing on neural onset and offset responses in core and belt auditory cortex of alert mac
41110135,FGFR2,2025,Oro-facial and manual motor functions are differentially associated with short-fiber white matter co
41110134,FGFR2,2025,Brace yourself: neural and computational insights into the experience of mental effort.
41110029,MAP2,2025,Military applications of transcranial direct current stimulation (tDCS) for enhanced multitasking pe
41109691,MAP2,2025,PKMζ is necessary for long-term depression and long-term potentiation in the medial prefrontal corte
41109469,MAP2,2025,Brain-wide changes in microglial morphology following peripheral nerve injury.
41108559,MAP2,2025,Neurobehavioral Approach to the Study of Memory Development: A Personal Journey.
41108446,MAP2,2025,Frontal Disorders and Consciousness: A Review.
41107255,MAP2,2025,The impact of musical intervention during fetal and infant stages on social behavior and neurodevelo
41107249,MAP2,2025,Modulation of brain oscillations by continuous theta burst stimulation in patients with insomnia.
41107234,MAP2,2025,Unraveling the brain expression of bdnf in a mouse model of anorexia nervosa.
41107227,MAP2,2025,Chronic 40 Hz light flicker mitigates epileptogenesis through a visual pathway associated with the d
41106070,MAP2,2025,Timing-dependent synergies between noninvasive motor cortex and spinal cord stimulation in chronic c
41105896,MAP2,2025,"Mapping the Association of Cerebral Small Vessel Disease, Gray Matter Integrity, and Cognitive Funct"
